drug_a_name,drug_b_name,cell_line,synergy,label
SUNITINIB,PD325901,SKMEL30,11.7676371757,1
MK-4541,DOXORUBICIN,RPMI7951,-1.7174700754,0
DEXAMETHASONE,MK-8669,HT29,15.8298278343,1
MK-4827,MK-8776,NCIH520,16.9675540225,1
TEMOZOLOMIDE,GELDANAMYCIN,NCIH23,-25.6920038615,0
PD325901,DASATINIB,HCT116,42.5461097026,1
MK-4541,ETOPOSIDE,DLD1,10.9054337916,1
CYCLOPHOSPHAMIDE,MK-2206,HT144,13.4937261218,1
PACLITAXEL,ABT-888,SW837,-20.9617889196,0
GEMCITABINE,MK-4827,RKO,-16.4718734707,0
MK-4541,BORTEZOMIB,A375,28.4433344656,1
ETOPOSIDE,MK-8669,DLD1,-0.3527436182,0
VINORELBINE,MK-8669,RPMI7951,14.6445852611,1
AZD1775,DINACICLIB,NCIH2122,-11.4558726044,0
VINORELBINE,MK-8669,SW620,12.3863011731,1
ERLOTINIB,MK-8669,SKOV3,60.9061743117,1
VINORELBINE,ABT-888,RPMI7951,-11.4158291886,0
VINORELBINE,MK-8669,T47D,16.8788073525,1
VINBLASTINE,ABT-888,PA1,-43.3661386398,0
5-FU,SORAFENIB,LOVO,-13.8153437725,0
PD325901,MK-8776,KPL1,-6.1978082232,0
MK-4541,SUNITINIB,RPMI7951,-4.3375268585,0
TEMOZOLOMIDE,BORTEZOMIB,NCIH520,-22.6721427161,0
GEMCITABINE,MK-8669,OV90,-4.0431483193,0
MK-4541,AZD1775,UWB1289,93.7713904755,1
ZOLINZA,MK-2206,PA1,15.5555714193,1
GEMCITABINE,DASATINIB,OV90,11.7614059559,1
PACLITAXEL,BORTEZOMIB,ZR751,-13.7170045064,0
CARBOPLATIN,TEMOZOLOMIDE,SKMES1,-10.6926833703,0
SUNITINIB,DINACICLIB,PA1,-3.1704816392,0
BEZ-235,SN-38,ZR751,23.4844394396,1
ZOLINZA,GELDANAMYCIN,SKMEL30,-10.2573349263,0
MK-5108,ERLOTINIB,UACC62,31.4075531255,1
L778123,TOPOTECAN,LOVO,10.0465600954,1
AZD1775,MK-2206,A2780,21.0815985773,1
GELDANAMYCIN,SORAFENIB,ZR751,-17.0955579368,0
METHOTREXATE,AZD1775,A2780,-3.6485199962,0
METHOTREXATE,GELDANAMYCIN,DLD1,-5.3382997079,0
MK-4827,SORAFENIB,NCIH460,11.0023644538,1
DOXORUBICIN,GELDANAMYCIN,RKO,-7.9629941283,0
MITOMYCINE,ZOLINZA,NCIH1650,-8.3335261939,0
MK-4541,L778123,T47D,-25.2706043215,0
MK-4827,PD325901,KPL1,-2.5921691018,0
DEXAMETHASONE,MK-5108,NCIH1650,11.5095912963,1
GEMCITABINE,BORTEZOMIB,NIHOVCAR3,-2.4413334013,0
AZD1775,MK-2206,SW620,10.2263918513,1
AZD1775,ERLOTINIB,NCIH23,-3.4190334601,0
MK-4827,SN-38,SKMEL30,24.8922683336,1
PD325901,DINACICLIB,T47D,-15.7223793848,0
ETOPOSIDE,DINACICLIB,HT29,-8.4022348166,0
MK-4541,MK-4827,NIHOVCAR3,37.2631175241,1
L778123,GEMCITABINE,T47D,-8.5184412198,0
DASATINIB,DINACICLIB,CAOV3,11.5714582805,1
5-FU,TEMOZOLOMIDE,A427,18.3610194111,1
5-FU,PD325901,UWB1289,19.8082797454,1
VINORELBINE,GELDANAMYCIN,SW837,-17.5548752157,0
METFORMIN,LAPATINIB,LOVO,11.4163436095,1
DOXORUBICIN,TEMOZOLOMIDE,PA1,-12.4560826726,0
GELDANAMYCIN,MK-8776,HT144,-198.6874065875,0
ZOLINZA,AZD1775,RPMI7951,15.090456881,1
METHOTREXATE,DINACICLIB,VCAP,-18.7159047932,0
DEXAMETHASONE,MK-4827,LOVO,17.132255831,1
MK-2206,MK-8669,A427,47.4316163482,1
MRK-003,MK-8669,RPMI7951,23.2683930593,1
LAPATINIB,MK-8669,UWB1289,24.1277595676,1
METFORMIN,MK-8669,OV90,14.0897025301,1
MK-4541,OXALIPLATIN,NCIH23,-21.8663003411,0
VINORELBINE,BORTEZOMIB,A2780,-33.0919568334,0
METHOTREXATE,PD325901,LOVO,-11.5443634817,0
ABT-888,TOPOTECAN,HCT116,-5.778504579,0
DOXORUBICIN,DINACICLIB,NCIH520,-11.469269543,0
MRK-003,MK-8776,NCIH460,-2.1013582552,0
5-FU,ABT-888,RKO,-2.6775877856,0
MK-4541,DOXORUBICIN,NCIH520,-0.7101081413,0
VINBLASTINE,MK-8776,NIHOVCAR3,-24.7708151097,0
VINBLASTINE,BEZ-235,SKMEL30,19.434007581,1
MITOMYCINE,ABT-888,SKMEL30,-8.6811557283,0
DEXAMETHASONE,TEMOZOLOMIDE,SW620,-1.4717388725,0
MK-4541,PD325901,OV90,-10.3270874407,0
VINORELBINE,ZOLINZA,SKMEL30,-17.3284825402,0
DEXAMETHASONE,MK-2206,UACC62,13.4096851959,1
CYCLOPHOSPHAMIDE,BEZ-235,HT29,27.5691205597,1
MK-5108,BORTEZOMIB,SW837,-0.6083260884,0
L778123,ABT-888,SKMES1,-1.0667831454,0
MITOMYCINE,SUNITINIB,SKMES1,-6.9971479584,0
SUNITINIB,TEMOZOLOMIDE,NCIH520,12.8511305894,1
VINORELBINE,BORTEZOMIB,HT144,-9.7794957463,0
MK-4827,TOPOTECAN,LOVO,12.0406260986,1
GEMCITABINE,MK-8669,SKMES1,-19.3526648683,0
VINORELBINE,GELDANAMYCIN,NCIH2122,-37.228315773,0
MK-4541,TOPOTECAN,NCIH23,11.5815041779,1
MK-8669,DINACICLIB,SKMEL30,15.0751194675,1
AZD1775,OXALIPLATIN,RPMI7951,-4.8799960304,0
CYCLOPHOSPHAMIDE,MK-8669,A427,22.7930969538,1
MK-4541,LAPATINIB,KPL1,23.3734435498,1
MITOMYCINE,MK-5108,OV90,-21.5109826329,0
DEXAMETHASONE,MK-8669,DLD1,12.7036994127,1
METFORMIN,SUNITINIB,NCIH520,11.1897125105,1
VINBLASTINE,GELDANAMYCIN,MDAMB436,-3.673009117,0
CYCLOPHOSPHAMIDE,MK-4827,NCIH2122,10.5451317132,1
AZD1775,ERLOTINIB,LOVO,14.1313265841,1
LAPATINIB,MK-8776,LOVO,34.5290297713,1
METHOTREXATE,PD325901,CAOV3,-0.7217243116,0
MRK-003,OXALIPLATIN,LOVO,-24.2385838911,0
MRK-003,SN-38,T47D,14.3442320163,1
PACLITAXEL,L778123,SKMES1,28.0839236295,1
GEMCITABINE,ERLOTINIB,NCIH1650,-7.3209055843,0
5-FU,DINACICLIB,A427,-7.7474736816,0
MK-4827,DASATINIB,UWB1289,10.3599457629,1
ETOPOSIDE,BEZ-235,A375,31.9971136787,1
CARBOPLATIN,ZOLINZA,A375,17.9551322752,1
GEMCITABINE,AZD1775,HT29,16.3312834675,1
CARBOPLATIN,TEMOZOLOMIDE,DLD1,-19.1016212306,0
VINORELBINE,DASATINIB,NCIH2122,-50.1429740352,0
LAPATINIB,MK-5108,NCIH2122,-11.369721535,0
MK-4541,METHOTREXATE,NCIH520,-13.9425845392,0
DEXAMETHASONE,ABT-888,UACC62,11.4503276114,1
MK-4827,MK-8776,NIHOVCAR3,61.0277963504,1
MK-2206,SN-38,NCIH520,16.2261093234,1
MK-8669,BEZ-235,PA1,94.7031533994,1
AZD1775,DASATINIB,SW837,37.5376789366,1
VINBLASTINE,LAPATINIB,NIHOVCAR3,-5.8917136261,0
ERLOTINIB,SN-38,RPMI7951,48.3924172385,1
AZD1775,DINACICLIB,SKOV3,-6.2345474367,0
MK-4541,MK-4827,VCAP,49.3858458681,1
MRK-003,ERLOTINIB,SW837,28.806413402,1
MK-5108,GELDANAMYCIN,SW620,-0.8576635619,0
MK-4541,BORTEZOMIB,HCT116,10.486464849,1
TEMOZOLOMIDE,SN-38,HT144,-35.9449781033,0
VINORELBINE,LAPATINIB,RKO,-5.7805049325,0
MK-2206,DASATINIB,A427,32.0398624787,1
PACLITAXEL,LAPATINIB,ZR751,26.7716847906,1
DASATINIB,MK-8669,A2058,84.4453477137,1
MRK-003,OXALIPLATIN,ES2,-25.8137385787,0
CYCLOPHOSPHAMIDE,MK-8669,KPL1,45.3650702866,1
GEMCITABINE,BEZ-235,OV90,-3.0487061946,0
SN-38,SORAFENIB,SKMES1,18.9765863532,1
DEXAMETHASONE,PD325901,A427,-23.3956071261,0
L778123,MK-8776,RKO,22.0189703557,1
METHOTREXATE,SORAFENIB,A375,-5.5342272183,0
MK-4541,BEZ-235,KPL1,23.5886575689,1
VINORELBINE,SORAFENIB,ZR751,-20.5124342637,0
VINORELBINE,MK-2206,ZR751,14.5835351394,1
PD325901,BEZ-235,RPMI7951,46.5690469271,1
TEMOZOLOMIDE,DINACICLIB,SKOV3,-8.7155455584,0
MITOMYCINE,BORTEZOMIB,HT144,-11.2029889114,0
CARBOPLATIN,ABT-888,CAOV3,-1.5051828683,0
MRK-003,GEMCITABINE,RPMI7951,-2.7845518714,0
SN-38,MK-8776,DLD1,-10.2556321163,0
VINORELBINE,DASATINIB,NCIH460,30.9129317133,1
SORAFENIB,DINACICLIB,NCIH460,-0.0889770961,0
VINBLASTINE,MK-8776,NCIH460,-9.2166382337,0
BEZ-235,MK-8776,HT144,-140.3657077368,0
DEXAMETHASONE,MK-4827,ZR751,20.4673832304,1
VINORELBINE,AZD1775,UWB1289,72.6980968476,1
DOXORUBICIN,MK-2206,NCIH460,34.7462244564,1
METHOTREXATE,MK-5108,A2058,-22.6451305694,0
ZOLINZA,SN-38,VCAP,29.0466665258,1
AZD1775,DINACICLIB,HT144,-0.0536854568,0
5-FU,MK-5108,NCIH460,-5.6594807782,0
MRK-003,ETOPOSIDE,UACC62,19.2430036112,1
DASATINIB,OXALIPLATIN,UACC62,-24.481692635,0
BEZ-235,OXALIPLATIN,VCAP,19.1801189331,1
AZD1775,GELDANAMYCIN,NCIH23,-19.3168936658,0
PACLITAXEL,DINACICLIB,A2058,-18.6919712375,0
SUNITINIB,MK-8776,SKMES1,-12.171373595,0
DASATINIB,MK-8776,LOVO,39.55692692155,1
5-FU,LAPATINIB,SKMES1,11.0596410178,1
METFORMIN,MK-8669,KPL1,23.4540159648,1
LAPATINIB,PD325901,RKO,30.0378614506,1
CARBOPLATIN,MK-8669,HT29,26.9263908743,1
MK-4541,VINORELBINE,RKO,-11.0426359232,0
VINBLASTINE,MK-8669,A2058,50.4857898195,1
MRK-003,AZD1775,SKMES1,11.7399915232,1
MRK-003,BEZ-235,SW620,21.0314333454,1
L778123,PD325901,ES2,25.0659141385,1
MK-8669,BEZ-235,UWB1289,80.7818020439,1
PD325901,OXALIPLATIN,HT144,-6.8123919352,0
ETOPOSIDE,MK-8776,SW620,-12.8763056128,0
VINORELBINE,SORAFENIB,NCIH1650,-5.4126645318,0
SUNITINIB,ABT-888,SKOV3,10.4513518318,1
SUNITINIB,MK-8776,RPMI7951,-16.6675186637,0
MK-5108,SN-38,HT144,-7.5755413296,0
ETOPOSIDE,MK-5108,NCIH1650,-6.9359544741,0
MK-4541,DINACICLIB,VCAP,23.7748443055,1
DEXAMETHASONE,AZD1775,HT29,11.0108603746,1
VINORELBINE,MK-2206,RKO,11.3525661791,1
MRK-003,MITOMYCINE,NCIH1650,-9.1916290217,0
METFORMIN,MK-8776,RPMI7951,-2.3917366836,0
PACLITAXEL,ZOLINZA,A427,-25.2994754837,0
CARBOPLATIN,MK-8776,CAOV3,35.1544629996,1
MK-4827,ABT-888,ES2,-6.5522400067,0
DOXORUBICIN,L778123,RKO,-2.9953791417,0
DASATINIB,DINACICLIB,HT29,12.9828696582,1
MRK-003,SORAFENIB,SKMEL30,13.439111273,1
GEMCITABINE,SORAFENIB,HCT116,-15.5685109108,0
DOXORUBICIN,SORAFENIB,A2780,-3.553426077,0
MK-4541,DINACICLIB,OV90,-14.6819760833,0
TEMOZOLOMIDE,MK-5108,SW837,13.1679222431,1
DEXAMETHASONE,AZD1775,NCIH2122,12.6992664061,1
OXALIPLATIN,MK-8776,A375,19.4202339966,1
ZOLINZA,TOPOTECAN,HCT116,-6.478407822,0
MITOMYCINE,DASATINIB,SKMEL30,-24.0323519733,0
ETOPOSIDE,ZOLINZA,HT29,18.6518038106,1
MRK-003,VINBLASTINE,SW837,29.7218879167,1
DEXAMETHASONE,DINACICLIB,A2780,-4.4908593631,0
VINBLASTINE,TEMOZOLOMIDE,HT144,-39.5160514511,0
VINBLASTINE,PD325901,SKMEL30,-1.9239518231,0
PACLITAXEL,MK-4827,HT144,-14.9547983977,0
DASATINIB,OXALIPLATIN,RPMI7951,-4.2310826511,0
ZOLINZA,GEMCITABINE,UACC62,-1.8888589439,0
CARBOPLATIN,DINACICLIB,NCIH520,-17.969375416,0
ZOLINZA,SORAFENIB,SKMEL30,-0.8869147486,0
BORTEZOMIB,GELDANAMYCIN,CAOV3,-20.8549146767,0
PACLITAXEL,MK-8776,SW837,-17.6663455787,0
DOXORUBICIN,SUNITINIB,VCAP,-4.059515997,0
TEMOZOLOMIDE,MK-2206,UWB1289,24.6201974246,1
CYCLOPHOSPHAMIDE,ERLOTINIB,NIHOVCAR3,-6.420695627,0
VINORELBINE,TEMOZOLOMIDE,VCAP,-30.9531663522,0
BORTEZOMIB,TOPOTECAN,ZR751,-22.4135303565,0
MK-4541,ABT-888,RPMI7951,-8.3281301309,0
METHOTREXATE,SUNITINIB,NCIH520,-15.6273465956,0
TEMOZOLOMIDE,PD325901,A2058,37.1078227654,1
BEZ-235,MK-8776,A2058,65.6157389739,1
METHOTREXATE,ABT-888,LOVO,-15.0955451577,0
METHOTREXATE,SORAFENIB,A427,-6.1663664636,0
AZD1775,BORTEZOMIB,NCIH520,-18.5956971353,0
ZOLINZA,MK-4827,T47D,-3.3094610682,0
MK-4541,DASATINIB,A427,26.4501737419,1
VINORELBINE,BORTEZOMIB,NCIH520,-35.3604636398,0
ETOPOSIDE,PD325901,A427,10.5063584526,1
SN-38,DINACICLIB,OV90,-29.136207987,0
ZOLINZA,SN-38,UWB1289,10.6814198146,1
GEMCITABINE,TEMOZOLOMIDE,UACC62,11.9062969253,1
MK-4541,MK-5108,NIHOVCAR3,-13.5916610123,0
MK-4541,VINBLASTINE,KPL1,41.9142543312,1
SUNITINIB,MK-2206,UACC62,34.7432609436,1
GELDANAMYCIN,SORAFENIB,CAOV3,-4.4774584834,0
SN-38,SORAFENIB,SW620,-1.2772120572,0
DOXORUBICIN,DINACICLIB,UWB1289,-9.7111992786,0
METFORMIN,PD325901,OV90,-9.6238078679,0
BORTEZOMIB,MK-8776,UACC62,-14.2208113352,0
MITOMYCINE,TEMOZOLOMIDE,NCIH460,-8.8790337724,0
METFORMIN,MK-2206,NCIH460,-12.9086397773,0
DASATINIB,SN-38,HT29,24.5809173734,1
VINBLASTINE,ERLOTINIB,A427,26.8705918253,1
MRK-003,GELDANAMYCIN,OV90,-16.9391645262,0
VINORELBINE,BORTEZOMIB,A2058,-29.6509663979,0
MK-5108,ERLOTINIB,NCIH460,-0.9540443752,0
5-FU,MK-8669,VCAP,29.6719018896,1
BORTEZOMIB,DINACICLIB,SKOV3,-32.041946895,0
DASATINIB,GELDANAMYCIN,SKMEL30,-22.0573328409,0
METHOTREXATE,GELDANAMYCIN,HT29,-9.5723547882,0
DEXAMETHASONE,DINACICLIB,SKMEL30,-2.3100177099,0
AZD1775,MK-4827,OV90,-1.4620063729,0
BORTEZOMIB,SORAFENIB,A2780,-9.6181583365,0
MK-5108,MK-4827,RPMI7951,13.8238692804,1
SUNITINIB,DASATINIB,ZR751,11.4435481147,1
METHOTREXATE,AZD1775,CAOV3,25.1511374353,1
MRK-003,GELDANAMYCIN,ES2,-19.8930469505,0
CYCLOPHOSPHAMIDE,MK-8776,T47D,-4.3132150702,0
TOPOTECAN,MK-8776,RPMI7951,-3.257305398,0
DOXORUBICIN,LAPATINIB,T47D,42.3755567971,1
MK-8669,DINACICLIB,NCIH23,12.5057813222,1
MK-8669,OXALIPLATIN,LOVO,-12.6280622288,0
GELDANAMYCIN,BEZ-235,ES2,22.050576769,1
BORTEZOMIB,GELDANAMYCIN,UWB1289,-55.5841271172,0
SUNITINIB,BORTEZOMIB,SKMEL30,-4.4300284325,0
PACLITAXEL,GELDANAMYCIN,HCT116,-9.4987120984,0
DOXORUBICIN,MK-2206,T47D,35.6770751348,1
ERLOTINIB,MK-8669,HT29,31.5770802943,1
DOXORUBICIN,DINACICLIB,A375,-8.5742669617,0
METHOTREXATE,BEZ-235,ES2,-12.1912692666,0
DEXAMETHASONE,DASATINIB,MDAMB436,-5.9039606265,0
MK-4541,ERLOTINIB,ZR751,29.3977168094,1
L778123,ABT-888,OV90,14.9747861388,1
CARBOPLATIN,MK-8669,DLD1,-0.299593638,0
SUNITINIB,TEMOZOLOMIDE,A2780,15.3817540785,1
DOXORUBICIN,BORTEZOMIB,OV90,-24.8181561557,0
MRK-003,MK-4827,HT29,12.5379316241,1
TEMOZOLOMIDE,MK-2206,VCAP,-10.8935460052,0
ZOLINZA,MK-8669,ZR751,-2.9161910152,0
ABT-888,SN-38,T47D,39.8323117461,1
TEMOZOLOMIDE,BEZ-235,A2780,27.7978330903,1
MK-2206,DASATINIB,SW620,43.8597303029,1
SN-38,DINACICLIB,HCT116,-8.9745501578,0
GEMCITABINE,DINACICLIB,MDAMB436,-3.2483947143,0
MK-5108,MK-2206,KPL1,38.0653465002,1
PACLITAXEL,LAPATINIB,RKO,-10.5734885973,0
MK-4541,BEZ-235,CAOV3,-0.1855097613,0
VINBLASTINE,BORTEZOMIB,SW837,-9.3017087799,0
MK-5108,DINACICLIB,ES2,-0.7753142377,0
MK-4541,ABT-888,NCIH2122,-5.2434107152,0
MK-2206,ABT-888,NIHOVCAR3,11.1190227993,1
DINACICLIB,MK-8776,SW837,-19.1155771163,0
5-FU,AZD1775,NCIH23,-7.1158991851,0
DASATINIB,TOPOTECAN,MDAMB436,-1.4636687007,0
CYCLOPHOSPHAMIDE,ERLOTINIB,RKO,-11.2879548998,0
PD325901,MK-8669,MDAMB436,32.3448727802,1
PACLITAXEL,SUNITINIB,KPL1,11.8841618674,1
CARBOPLATIN,MK-2206,HT29,16.467291764,1
CYCLOPHOSPHAMIDE,MK-4827,A427,-10.7346262995,0
GEMCITABINE,ERLOTINIB,NIHOVCAR3,-5.1328669955,0
PACLITAXEL,MK-8669,T47D,24.608121347,1
L778123,MK-2206,SW620,16.8922806346,1
L778123,ERLOTINIB,T47D,-12.1238676819,0
PACLITAXEL,DINACICLIB,PA1,-10.0580362375,0
MK-4541,MITOMYCINE,HCT116,-4.6763998825,0
LAPATINIB,GELDANAMYCIN,SKOV3,11.8509146422,1
GELDANAMYCIN,MK-8776,SKOV3,-31.7529678701,0
MK-4827,DINACICLIB,SW837,-18.8343240238,0
VINORELBINE,MK-4827,KPL1,-23.04030589,0
SUNITINIB,ERLOTINIB,UACC62,21.7302341845,1
PD325901,BEZ-235,NCIH520,30.6040884205,1
AZD1775,LAPATINIB,A2780,10.9396388412,1
MK-4541,DEXAMETHASONE,NCIH460,-8.0592420066,0
MK-8669,BEZ-235,SW620,82.7949688079,1
ZOLINZA,DASATINIB,A427,-3.6428088901,0
MK-4827,SN-38,PA1,24.1825676711,1
PD325901,SN-38,OV90,-5.1651119625,0
MRK-003,ABT-888,SW837,-5.1884260469,0
VINORELBINE,GELDANAMYCIN,A375,35.9726390554,1
METFORMIN,DINACICLIB,CAOV3,-13.1827732949,0
TEMOZOLOMIDE,GELDANAMYCIN,NIHOVCAR3,-9.4281260279,0
METHOTREXATE,MK-4827,RKO,-22.261119252,0
MK-4827,GELDANAMYCIN,SW837,-159.2956555545,0
DEXAMETHASONE,DASATINIB,NCIH1650,18.3592345258,1
AZD1775,MK-2206,SKMES1,29.4397667624,1
DINACICLIB,MK-8776,T47D,-4.2080572095,0
MK-4827,OXALIPLATIN,UACC62,-22.6104029121,0
MK-4541,AZD1775,NCIH2122,-0.3903367009,0
METFORMIN,LAPATINIB,ES2,-8.4444002978,0
MK-2206,BEZ-235,RPMI7951,42.4905969574,1
LAPATINIB,MK-2206,RPMI7951,11.4355059346,1
MITOMYCINE,MK-5108,ZR751,-22.3375531406,0
MK-8669,GELDANAMYCIN,SKMES1,25.7886422449,1
AZD1775,BEZ-235,OV90,15.8839717032,1
PACLITAXEL,SUNITINIB,SW837,-3.5819521935,0
L778123,AZD1775,NCIH520,15.6175129408,1
VINORELBINE,SORAFENIB,CAOV3,-22.9830696355,0
AZD1775,OXALIPLATIN,NIHOVCAR3,21.203883878,1
SUNITINIB,ERLOTINIB,CAOV3,10.9951994785,1
MITOMYCINE,DASATINIB,A2058,17.7293331286,1
MK-2206,DASATINIB,ES2,19.8187805299,1
PD325901,DASATINIB,SKMES1,53.9202237644,1
GEMCITABINE,ERLOTINIB,KPL1,10.2835420264,1
DEXAMETHASONE,ERLOTINIB,NIHOVCAR3,10.9285479051,1
PACLITAXEL,LAPATINIB,VCAP,22.5967914249,1
ZOLINZA,MK-8776,SW837,-2.8660080878,0
L778123,PD325901,HT144,29.5766275426,1
PACLITAXEL,MK-2206,HCT116,19.3815522942,1
MK-4827,DASATINIB,PA1,26.5578283588,1
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,-4.1574537978,0
ZOLINZA,BEZ-235,NCIH23,-3.6033990489,0
DEXAMETHASONE,PD325901,SW837,-10.1980344653,0
PACLITAXEL,LAPATINIB,NCIH520,-5.6161659945,0
GEMCITABINE,MK-5108,A427,-3.2228263579,0
CARBOPLATIN,BORTEZOMIB,UWB1289,-36.037574206,0
MK-5108,TOPOTECAN,ZR751,-1.0657626983,0
MK-4541,L778123,VCAP,26.4187143173,1
METHOTREXATE,SORAFENIB,MDAMB436,-2.1539927895,0
VINBLASTINE,TEMOZOLOMIDE,SKOV3,-52.4632256127,0
PD325901,SORAFENIB,HT144,16.4040748971,1
ZOLINZA,DINACICLIB,HT144,-21.2028908942,0
METHOTREXATE,ZOLINZA,A375,-28.8552405589,0
METHOTREXATE,MK-4827,HCT116,-26.460211304,0
LAPATINIB,ERLOTINIB,NCIH1650,-7.6577911808,0
ABT-888,GELDANAMYCIN,NCIH23,-6.2331056464,0
ZOLINZA,TEMOZOLOMIDE,UACC62,24.8419423975,1
5-FU,L778123,NCIH520,13.7782050736,1
CYCLOPHOSPHAMIDE,GELDANAMYCIN,SW620,-6.4347649282,0
ZOLINZA,ABT-888,CAOV3,20.0947297688,1
MK-8669,SORAFENIB,SW837,17.092547027,1
PACLITAXEL,MK-4827,OV90,-19.2553886472,0
MRK-003,CYCLOPHOSPHAMIDE,SKOV3,13.0573674355,1
ETOPOSIDE,TEMOZOLOMIDE,SKMEL30,21.1931054454,1
ETOPOSIDE,LAPATINIB,NCIH460,13.8504403802,1
METFORMIN,LAPATINIB,A427,-13.5740882316,0
MK-4541,5-FU,KPL1,-5.6481619135,0
VINBLASTINE,BEZ-235,HCT116,22.0134170143,1
VINBLASTINE,MK-8669,NCIH520,-2.8099920382,0
GEMCITABINE,SORAFENIB,NCIH2122,-6.3122093584,0
TEMOZOLOMIDE,DASATINIB,UWB1289,-3.0706120299,0
MRK-003,MK-8669,SKOV3,40.085505334,1
5-FU,DASATINIB,HT144,-22.9732781184,0
MK-4827,MK-8776,A427,-4.50318620865,0
DEXAMETHASONE,LAPATINIB,RKO,-10.018354399,0
SUNITINIB,LAPATINIB,HT29,15.297237263,1
ZOLINZA,SORAFENIB,RPMI7951,-14.2526387025,0
SUNITINIB,MK-2206,SKMES1,24.4398261107,1
MK-5108,PD325901,PA1,-1.3737671056,0
PD325901,TOPOTECAN,A2058,16.0830008283,1
DEXAMETHASONE,MK-4827,A427,-4.9474297244,0
MRK-003,PACLITAXEL,MDAMB436,11.8834974956,1
GEMCITABINE,MK-8776,VCAP,46.0307934587,1
SN-38,MK-8776,NIHOVCAR3,71.5541075119,1
MK-4827,SORAFENIB,CAOV3,-16.7616786742,0
VINORELBINE,MK-2206,NIHOVCAR3,-16.1284522244,0
GEMCITABINE,ABT-888,A375,-20.5187320459,0
TEMOZOLOMIDE,MK-2206,NCIH23,-9.3012328684,0
MK-4541,AZD1775,T47D,-10.9201124295,0
PACLITAXEL,MK-5108,NCIH1650,25.6405420073,1
ABT-888,MK-8669,VCAP,-2.5656413442,0
ETOPOSIDE,DASATINIB,SW837,40.7621375607,1
5-FU,AZD1775,A2780,11.2772729471,1
L778123,MK-5108,A2780,17.9761650697,1
DOXORUBICIN,MK-4827,SW620,-1.0577615639,0
MK-2206,SN-38,HT144,44.7068880793,1
GELDANAMYCIN,BEZ-235,NCIH460,34.0365680185,1
MK-5108,MK-8669,OV90,13.3631628967,1
METFORMIN,BORTEZOMIB,LOVO,-3.9553747757,0
AZD1775,DINACICLIB,PA1,-10.0403530053,0
VINORELBINE,BEZ-235,NCIH460,37.0784414514,1
PACLITAXEL,ZOLINZA,A375,-9.3368852884,0
MITOMYCINE,PD325901,A2780,17.6354928861,1
MRK-003,LAPATINIB,SKMEL30,41.9483249183,1
MITOMYCINE,TEMOZOLOMIDE,KPL1,-29.9510694328,0
DEXAMETHASONE,MK-8776,SKMES1,-13.1636504604,0
MK-2206,GELDANAMYCIN,A2780,41.5748607197,1
METFORMIN,ABT-888,SKOV3,-1.5364737245,0
TEMOZOLOMIDE,MK-4827,NCIH460,74.8224869296,1
LAPATINIB,MK-4827,A2058,17.4246049286,1
PACLITAXEL,MK-8776,CAOV3,10.3493974357,1
5-FU,LAPATINIB,SW620,-2.41819166,0
VINBLASTINE,ZOLINZA,SKOV3,24.428208264,1
VINORELBINE,LAPATINIB,LOVO,44.2402121572,1
ZOLINZA,GEMCITABINE,A375,-4.1818953841,0
MK-5108,MK-4827,T47D,15.8547798415,1
ZOLINZA,SUNITINIB,HT29,-0.5369534817,0
MK-4541,DASATINIB,HT29,19.7211775394,1
MITOMYCINE,ABT-888,NCIH460,-1.078542352,0
MK-2206,DINACICLIB,KPL1,19.9922577962,1
MRK-003,METHOTREXATE,ZR751,-17.223999042,0
MK-8669,SORAFENIB,HT144,15.5001960848,1
MK-4541,TEMOZOLOMIDE,A427,-4.372360538,0
MRK-003,BORTEZOMIB,UWB1289,-27.6761224626,0
METFORMIN,BORTEZOMIB,HCT116,-3.2649200892,0
DEXAMETHASONE,MK-4827,SW837,-7.8922386828,0
MK-4541,METFORMIN,NIHOVCAR3,-26.2872800827,0
MRK-003,ETOPOSIDE,ZR751,-1.6299173745,0
LAPATINIB,DASATINIB,A375,-13.9892056993,0
GEMCITABINE,DASATINIB,SW837,32.831424515,1
MK-2206,PD325901,LOVO,40.3070336176,1
CARBOPLATIN,ZOLINZA,SW837,-0.8240757678,0
DASATINIB,SORAFENIB,HT29,22.0320942353,1
AZD1775,OXALIPLATIN,A375,-1.3741975562,0
MITOMYCINE,GELDANAMYCIN,ZR751,-0.5128595845,0
MRK-003,ERLOTINIB,RKO,-3.4338905474,0
MRK-003,DOXORUBICIN,SKMES1,-0.9480612247,0
ETOPOSIDE,MK-2206,UWB1289,26.6136508581,1
LAPATINIB,DINACICLIB,T47D,-4.3584565945,0
VINBLASTINE,ZOLINZA,A2058,-21.5181259962,0
SN-38,SORAFENIB,T47D,-2.2903888432,0
ETOPOSIDE,MK-2206,MDAMB436,34.5008605217,1
SN-38,DINACICLIB,NCIH2122,-0.4440274826,0
CARBOPLATIN,MK-4827,PA1,-1.4240098211,0
CARBOPLATIN,MK-2206,RKO,35.3475748563,1
MK-4827,BEZ-235,NCIH2122,14.8936563075,1
MITOMYCINE,ERLOTINIB,VCAP,-12.4709169807,0
CYCLOPHOSPHAMIDE,DINACICLIB,SW837,-11.8128894622,0
ZOLINZA,LAPATINIB,NCIH2122,12.849509689,1
MK-4827,ABT-888,NCIH23,-8.9937074133,0
